eta,conf,n_cool,n_inst,density,action,s_per_inst
1.4,16,17,18,0.45,118.841,6.60229
1.4,16,18,18,0.45,113.749,6.3194
1.4,16,19,18,0.45,110.662,6.14791
1.4,16,20,16,0.4,107.199,6.69993
1.4,16,21,16,0.4,103.623,6.47642
1.4,16,22,16,0.4,100.221,6.2638
1.4,16,23,16,0.4,97.1942,6.07464
1.4,16,24,16,0.4,94.7515,5.92197
1.4,16,25,16,0.4,92.0868,5.75542
1.4,16,26,16,0.4,89.8825,5.61766
1.4,16,27,16,0.4,87.6979,5.48112
1.4,16,28,16,0.4,85.9658,5.37286
1.4,16,29,16,0.4,84.3394,5.27122
1.4,16,30,16,0.4,82.864,5.179
1.4,16,31,16,0.4,81.4952,5.09345
1.4,16,32,16,0.4,80.1965,5.01228
1.4,16,33,16,0.4,78.8615,4.92884
1.4,16,34,16,0.4,77.705,4.85656
1.4,16,35,16,0.4,76.7219,4.79512
1.4,16,36,16,0.4,75.8213,4.73883
1.4,16,37,16,0.4,74.789,4.67431
1.4,16,38,16,0.4,73.4496,4.5906
1.4,16,39,12,0.3,72.6408,6.0534
1.4,16,40,12,0.3,71.8448,5.98707
1.4,16,41,12,0.3,71.135,5.92792
1.4,16,42,12,0.3,70.2883,5.85736
1.4,16,43,12,0.3,69.3511,5.77926
1.4,16,44,12,0.3,68.7397,5.72831
1.4,16,45,12,0.3,68.1594,5.67995
1.4,16,46,12,0.3,67.5728,5.63107
1.4,16,47,12,0.3,67.0054,5.58378
1.4,16,48,12,0.3,66.3411,5.52843
1.4,16,49,12,0.3,65.9108,5.49257
1.4,16,50,12,0.3,65.4767,5.45639
1.4,16,51,12,0.3,65.1022,5.42519
1.4,16,52,12,0.3,64.5309,5.37757
1.4,16,53,12,0.3,64.1995,5.34996
1.4,16,54,12,0.3,63.5597,5.29664
1.4,16,55,12,0.3,63.128,5.26067
1.4,16,56,12,0.3,62.721,5.22675
1.4,16,57,12,0.3,62.384,5.19867
1.4,16,58,12,0.3,62.0616,5.1718
1.4,16,59,12,0.3,61.6827,5.14022
1.4,16,60,12,0.3,61.3257,5.11048
1.4,16,61,12,0.3,60.9461,5.07884
1.4,16,62,12,0.3,60.6542,5.05452
1.4,16,63,12,0.3,60.2651,5.0221
1.4,16,64,12,0.3,59.9784,4.9982
1.4,16,65,12,0.3,59.6312,4.96926
1.4,16,66,12,0.3,59.3297,4.94414
1.4,16,67,12,0.3,59.0402,4.92002
1.4,16,68,12,0.3,58.6835,4.8903
1.4,16,69,12,0.3,58.3555,4.86296
1.4,16,70,12,0.3,58.1286,4.84405
1.4,16,71,12,0.3,57.8132,4.81777
1.4,16,72,12,0.3,57.5873,4.79894
1.4,16,73,12,0.3,57.3276,4.7773
1.4,16,74,12,0.3,57.0758,4.75632
1.4,16,75,12,0.3,56.8028,4.73357
1.4,16,76,12,0.3,56.5129,4.70941
1.4,16,77,12,0.3,56.2888,4.69073
1.4,16,78,12,0.3,56.0402,4.67001
1.4,16,79,12,0.3,55.9083,4.65902
1.4,16,80,10,0.25,55.7029,5.57029
1.4,16,81,10,0.25,55.4713,5.54713
1.4,16,82,10,0.25,55.2077,5.52077
1.4,16,83,10,0.25,54.9928,5.49928
1.4,16,84,10,0.25,54.7436,5.47436
1.4,16,85,10,0.25,54.5573,5.45573
1.4,16,86,10,0.25,54.3285,5.43285
1.4,16,87,10,0.25,54.1433,5.41433
1.4,16,88,10,0.25,54.0324,5.40324
1.4,16,89,10,0.25,53.7918,5.37918
1.4,16,90,10,0.25,53.546,5.3546
1.4,16,91,10,0.25,53.3494,5.33494
1.4,16,92,10,0.25,53.1794,5.31794
1.4,16,93,10,0.25,52.9524,5.29524
1.4,16,94,10,0.25,52.7646,5.27646
1.4,16,95,10,0.25,52.641,5.2641
1.4,16,96,10,0.25,52.4418,5.24418
1.4,16,97,10,0.25,52.2476,5.22476
1.4,16,98,10,0.25,52.056,5.2056
1.4,16,99,10,0.25,51.9376,5.19376
1.4,16,100,10,0.25,51.7704,5.17704
1.4,16,101,10,0.25,51.6584,5.16584
1.4,16,102,10,0.25,51.4738,5.14738
1.4,16,103,10,0.25,51.3258,5.13258
1.4,16,104,10,0.25,51.1897,5.11897
1.4,16,105,10,0.25,50.9911,5.09911
1.4,16,106,10,0.25,50.8658,5.08658
1.4,16,107,10,0.25,50.6099,5.06099
1.4,16,108,10,0.25,50.4619,5.04619
1.4,16,109,10,0.25,50.2992,5.02992
1.4,16,110,10,0.25,50.1211,5.01211
1.4,16,111,10,0.25,49.9783,4.99783
1.4,16,112,10,0.25,49.8158,4.98158
1.4,16,113,10,0.25,49.6238,4.96238
1.4,16,114,10,0.25,49.4887,4.94887
1.4,16,115,10,0.25,49.336,4.9336
1.4,16,116,10,0.25,49.2264,4.92264
1.4,16,117,10,0.25,49.048,4.9048
1.4,16,118,10,0.25,48.863,4.8863
1.4,16,119,10,0.25,48.7035,4.87035
1.4,16,120,10,0.25,48.5469,4.85469
1.4,16,121,10,0.25,48.4075,4.84075
1.4,16,122,10,0.25,48.1303,4.81303
1.4,16,123,10,0.25,47.9996,4.79996
1.4,16,124,8,0.2,47.8715,5.98394
1.4,16,125,8,0.2,47.6995,5.96244
1.4,16,126,8,0.2,47.5135,5.93919
1.4,16,127,8,0.2,47.3571,5.91964
1.4,16,128,8,0.2,47.2255,5.90318
1.4,16,129,8,0.2,47.1053,5.88816
1.4,16,130,8,0.2,47.0331,5.87913
1.4,16,131,8,0.2,46.923,5.86538
1.4,16,132,8,0.2,46.7852,5.84815
1.4,16,133,8,0.2,46.7221,5.84027
1.4,16,134,8,0.2,46.5978,5.82473
1.4,16,135,8,0.2,46.4269,5.80337
1.4,16,136,8,0.2,46.296,5.787
1.4,16,137,8,0.2,46.1841,5.77301
1.4,16,138,8,0.2,46.053,5.75662
1.4,16,139,8,0.2,45.8654,5.73317
1.4,16,140,8,0.2,45.7069,5.71336
1.4,16,141,8,0.2,45.5102,5.68878
1.4,16,142,8,0.2,45.4254,5.67817
1.4,16,143,8,0.2,45.3643,5.67054
1.4,16,144,8,0.2,45.2509,5.65637
1.4,16,145,8,0.2,45.1298,5.64122
1.4,16,146,8,0.2,45.0267,5.62834
1.4,16,147,8,0.2,44.9195,5.61494
1.4,16,148,8,0.2,44.8266,5.60333
1.4,16,149,8,0.2,44.7323,5.59154
1.4,16,150,8,0.2,44.5899,5.57374
1.4,16,151,8,0.2,44.4191,5.55239
1.4,16,152,8,0.2,44.266,5.53325
1.4,16,153,8,0.2,44.1777,5.52221
1.4,16,154,8,0.2,44.0207,5.50259
1.4,16,155,8,0.2,43.9623,5.49529
1.4,16,156,8,0.2,43.857,5.48212
1.4,16,157,8,0.2,43.7581,5.46977
1.4,16,158,8,0.2,43.6798,5.45998
1.4,16,159,8,0.2,43.5546,5.44432
1.4,16,160,8,0.2,43.4476,5.43095
1.4,16,161,8,0.2,43.3314,5.41642
1.4,16,162,8,0.2,43.248,5.406
1.4,16,163,8,0.2,43.1604,5.39506
1.4,16,164,8,0.2,43.0512,5.3814
1.4,16,165,8,0.2,42.9767,5.37208
1.4,16,166,8,0.2,42.857,5.35712
1.4,16,167,8,0.2,42.7286,5.34107
1.4,16,168,8,0.2,42.6143,5.32679
1.4,16,169,8,0.2,42.5508,5.31885
1.4,16,170,8,0.2,42.4549,5.30687
1.4,16,171,8,0.2,42.3789,5.29737
1.4,16,172,8,0.2,42.288,5.286
1.4,16,173,8,0.2,42.2192,5.2774
1.4,16,174,8,0.2,42.0791,5.25989
1.4,16,175,8,0.2,41.9504,5.2438
1.4,16,176,8,0.2,41.8708,5.23386
1.4,16,177,8,0.2,41.7035,5.21293
1.4,16,178,8,0.2,41.6088,5.2011
1.4,16,179,8,0.2,41.4996,5.18745
1.4,16,180,8,0.2,41.3929,5.17411
1.4,16,181,8,0.2,41.2726,5.15907
1.4,16,182,8,0.2,41.2096,5.1512
1.4,16,183,8,0.2,41.148,5.1435
1.4,16,184,8,0.2,41.0213,5.12766
1.4,16,185,8,0.2,40.933,5.11662
1.4,16,186,8,0.2,40.874,5.10925
1.4,16,187,8,0.2,40.7487,5.09358
1.4,16,188,8,0.2,40.6649,5.08312
1.4,16,189,8,0.2,40.5826,5.07282
1.4,16,190,8,0.2,40.4978,5.06222
1.4,16,191,8,0.2,40.3614,5.04517
1.4,16,192,8,0.2,40.2195,5.02743
1.4,16,193,8,0.2,40.0778,5.00972
1.4,16,194,8,0.2,39.9837,4.99796
1.4,16,195,8,0.2,39.9003,4.98754
1.4,16,196,8,0.2,39.8246,4.97807
1.4,16,197,8,0.2,39.6785,4.95982
1.4,16,198,8,0.2,39.6033,4.95041
1.4,16,199,8,0.2,39.5163,4.93953
1.4,16,200,8,0.2,39.3503,4.91878
1.4,17,0,42,1.05,460.237,10.958
1.4,17,1,36,0.9,416.415,11.5671
1.4,17,2,34,0.85,379.498,11.1617
1.4,17,3,26,0.65,341.505,13.1348
1.4,17,4,24,0.6,311.419,12.9758
1.4,17,5,24,0.6,284.985,11.8744
1.4,17,6,22,0.55,264.475,12.0216
1.4,17,7,22,0.55,242.082,11.0037
1.4,17,8,22,0.55,223.9,10.1773
1.4,17,9,22,0.55,207.514,9.43245
1.4,17,10,22,0.55,192.717,8.75986
1.4,17,11,20,0.5,181.227,9.06134
1.4,17,12,20,0.5,169.929,8.49643
1.4,17,13,20,0.5,162.21,8.11051
1.4,17,14,18,0.45,153.76,8.54224
1.4,17,15,18,0.45,147.381,8.18784
1.4,17,16,18,0.45,140.532,7.80731
1.4,17,17,18,0.45,135.712,7.53956
1.4,17,18,16,0.4,131.73,8.23313
1.4,17,19,16,0.4,127.88,7.99252
1.4,17,20,18,0.45,124.747,6.9304
1.4,17,21,18,0.45,120.579,6.69882
1.4,17,22,18,0.45,116.637,6.47982
1.4,17,23,18,0.45,113.827,6.32372
1.4,17,24,16,0.4,111.356,6.95977
1.4,17,25,14,0.35,108.978,7.78414
1.4,17,26,14,0.35,106.734,7.62384
1.4,17,27,14,0.35,104.976,7.49831
1.4,17,28,12,0.3,102.461,8.53839
1.4,17,29,12,0.3,100.567,8.38062
1.4,17,30,12,0.3,98.726,8.22716
1.4,17,31,12,0.3,97.4483,8.12069
1.4,17,32,12,0.3,95.9963,7.99969
1.4,17,33,12,0.3,94.0099,7.83416
1.4,17,34,12,0.3,92.7778,7.73148
1.4,17,35,12,0.3,91.4127,7.61772
1.4,17,36,12,0.3,90.5695,7.54746
1.4,17,37,12,0.3,89.1861,7.43217
1.4,17,38,12,0.3,87.8212,7.31843
1.4,17,39,12,0.3,86.7502,7.22918
1.4,17,40,12,0.3,85.8962,7.15802
1.4,17,41,12,0.3,84.8258,7.06882
1.4,17,42,12,0.3,83.7372,6.9781
1.4,17,43,12,0.3,82.9809,6.91507
1.4,17,44,12,0.3,81.983,6.83191
1.4,17,45,12,0.3,81.0708,6.7559
1.4,17,46,12,0.3,80.3384,6.69487
1.4,17,47,12,0.3,79.5905,6.63254
1.4,17,48,12,0.3,78.8653,6.57211
1.4,17,49,12,0.3,78.1198,6.50998
1.4,17,50,12,0.3,77.5601,6.46334
1.4,17,51,12,0.3,76.8756,6.4063
1.4,17,52,12,0.3,76.2707,6.35589
1.4,17,53,12,0.3,75.5759,6.29799
1.4,17,54,12,0.3,74.9233,6.24361
1.4,17,55,12,0.3,74.4607,6.20506
1.4,17,56,12,0.3,73.9885,6.16571
1.4,17,57,12,0.3,73.4214,6.11845
1.4,17,58,12,0.3,72.8897,6.07414
1.4,17,59,12,0.3,72.4373,6.03644
1.4,17,60,12,0.3,71.895,5.99125
1.4,17,61,12,0.3,71.4142,5.95118
1.4,17,62,12,0.3,70.9845,5.91538
1.4,17,63,12,0.3,70.4165,5.86804
1.4,17,64,12,0.3,70.0198,5.83498
1.4,17,65,12,0.3,69.569,5.79742
1.4,17,66,12,0.3,69.0056,5.75047
1.4,17,67,12,0.3,68.717,5.72642
1.4,17,68,12,0.3,68.3258,5.69381
1.4,17,69,12,0.3,67.914,5.6595
1.4,17,70,12,0.3,67.5781,5.63151
1.4,17,71,12,0.3,67.163,5.59691
1.4,17,72,12,0.3,66.7501,5.5625
1.4,17,73,12,0.3,66.4437,5.53698
1.4,17,74,12,0.3,66.0019,5.50016
1.4,17,75,12,0.3,65.6119,5.46766
1.4,17,76,12,0.3,65.282,5.44016
1.4,17,77,12,0.3,64.9698,5.41415
1.4,17,78,12,0.3,64.6788,5.3899
1.4,17,79,12,0.3,64.4281,5.36901
1.4,17,80,12,0.3,64.0511,5.33759
1.4,17,81,12,0.3,63.7323,5.31103
1.4,17,82,12,0.3,63.3188,5.27657
1.4,17,83,12,0.3,62.9688,5.2474
1.4,17,84,12,0.3,62.7247,5.22705
1.4,17,85,12,0.3,62.4491,5.20409
1.4,17,86,12,0.3,62.1975,5.18312
1.4,17,87,12,0.3,61.9967,5.16639
1.4,17,88,12,0.3,61.6796,5.13996
1.4,17,89,12,0.3,61.4745,5.12287
1.4,17,90,12,0.3,61.2248,5.10206
1.4,17,91,12,0.3,60.9402,5.07835
1.4,17,92,12,0.3,60.7051,5.05876
1.4,17,93,12,0.3,60.474,5.0395
1.4,17,94,12,0.3,60.2774,5.02311
1.4,17,95,12,0.3,59.9792,4.99826
1.4,17,96,12,0.3,59.7956,4.98297
1.4,17,97,12,0.3,59.5666,4.96388
1.4,17,98,12,0.3,59.313,4.94275
1.4,17,99,12,0.3,59.1016,4.92513
1.4,17,100,12,0.3,58.9292,4.91076
1.4,17,101,12,0.3,58.6688,4.88907
1.4,17,102,12,0.3,58.3731,4.86443
1.4,17,103,12,0.3,58.1645,4.84704
1.4,17,104,12,0.3,57.8391,4.81993
1.4,17,105,12,0.3,57.6626,4.80521
1.4,17,106,12,0.3,57.5068,4.79224
1.4,17,107,12,0.3,57.3756,4.7813
1.4,17,108,12,0.3,57.113,4.75942
1.4,17,109,12,0.3,56.924,4.74367
1.4,17,110,12,0.3,56.6697,4.72247
1.4,17,111,12,0.3,56.5375,4.71146
1.4,17,112,12,0.3,56.3729,4.69774
1.4,17,113,12,0.3,56.2093,4.68411
1.4,17,114,12,0.3,56.0063,4.66719
1.4,17,115,12,0.3,55.8292,4.65244
1.4,17,116,12,0.3,55.7186,4.64322
1.4,17,117,12,0.3,55.4899,4.62416
1.4,17,118,12,0.3,55.3009,4.60841
1.4,17,119,12,0.3,55.072,4.58934
1.4,17,120,12,0.3,54.9077,4.57564
1.4,17,121,12,0.3,54.759,4.56325
1.4,17,122,12,0.3,54.5442,4.54535
1.4,17,123,12,0.3,54.3691,4.53076
1.4,17,124,12,0.3,54.1708,4.51424
1.4,17,125,12,0.3,53.9921,4.49934
1.4,17,126,12,0.3,53.8207,4.48506
1.4,17,127,12,0.3,53.6,4.46666
1.4,17,128,12,0.3,53.435,4.45292
1.4,17,129,12,0.3,53.2741,4.43951
1.4,17,130,12,0.3,53.0954,4.42461
1.4,17,131,12,0.3,52.9489,4.41241
1.4,17,132,12,0.3,52.8156,4.4013
1.4,17,133,12,0.3,52.6442,4.38702
1.4,17,134,12,0.3,52.4783,4.3732
1.4,17,135,12,0.3,52.3288,4.36074
1.4,17,136,12,0.3,52.2102,4.35085
1.4,17,137,12,0.3,52.099,4.34159
1.4,17,138,12,0.3,51.953,4.32941
1.4,17,139,12,0.3,51.8308,4.31923
1.4,17,140,12,0.3,51.7207,4.31006
1.4,17,141,12,0.3,51.5683,4.29736
1.4,17,142,12,0.3,51.4635,4.28863
1.4,17,143,12,0.3,51.3277,4.27731
1.4,17,144,12,0.3,51.196,4.26633
1.4,17,145,12,0.3,51.0752,4.25627
1.4,17,146,12,0.3,50.9827,4.24855
1.4,17,147,12,0.3,50.8723,4.23936
1.4,17,148,12,0.3,50.749,4.22908
1.4,17,149,12,0.3,50.6291,4.2191
1.4,17,150,12,0.3,50.505,4.20875
1.4,17,151,12,0.3,50.3972,4.19977
1.4,17,152,12,0.3,50.2963,4.19136
1.4,17,153,12,0.3,50.1816,4.1818
1.4,17,154,12,0.3,50.0891,4.17409
1.4,17,155,12,0.3,49.9869,4.16558
1.4,17,156,12,0.3,49.8901,4.15751
1.4,17,157,12,0.3,49.7707,4.14756
1.4,17,158,12,0.3,49.6499,4.13749
1.4,17,159,12,0.3,49.5514,4.12928
1.4,17,160,12,0.3,49.4536,4.12113
1.4,17,161,12,0.3,49.3814,4.11512
1.4,17,162,12,0.3,49.2965,4.10804
1.4,17,163,12,0.3,49.1989,4.09991
1.4,17,164,12,0.3,49.1238,4.09365
1.4,17,165,12,0.3,49.0281,4.08567
1.4,17,166,12,0.3,48.9154,4.07628
1.4,17,167,12,0.3,48.7943,4.06619
1.4,17,168,12,0.3,48.6959,4.05799
1.4,17,169,12,0.3,48.5736,4.0478
1.4,17,170,12,0.3,48.5024,4.04187
1.4,17,171,12,0.3,48.4069,4.03391
1.4,17,172,12,0.3,48.3156,4.0263
1.4,17,173,12,0.3,48.1951,4.01626
1.4,17,174,12,0.3,48.1061,4.00884
1.4,17,175,12,0.3,48.0157,4.00131
1.4,17,176,12,0.3,47.8994,3.99162
1.4,17,177,12,0.3,47.8448,3.98707
1.4,17,178,12,0.3,47.7695,3.98079
1.4,17,179,12,0.3,47.6983,3.97486
1.4,17,180,12,0.3,47.6094,3.96745
1.4,17,181,12,0.3,47.5265,3.96054
1.4,17,182,12,0.3,47.4757,3.95631
1.4,17,183,12,0.3,47.4153,3.95127
1.4,17,184,12,0.3,47.3364,3.9447
1.4,17,185,12,0.3,47.2624,3.93854
1.4,17,186,12,0.3,47.1601,3.93
1.4,17,187,12,0.3,47.0936,3.92447
1.4,17,188,12,0.3,47.0305,3.91921
1.4,17,189,12,0.3,46.9482,3.91235
1.4,17,190,12,0.3,46.8928,3.90773
1.4,17,191,12,0.3,46.822,3.90183
1.4,17,192,12,0.3,46.7401,3.89501
1.4,17,193,12,0.3,46.6689,3.88907
1.4,17,194,12,0.3,46.6175,3.88479
1.4,17,195,12,0.3,46.5564,3.8797
1.4,17,196,12,0.3,46.4953,3.87461
1.4,17,197,12,0.3,46.431,3.86925
1.4,17,198,12,0.3,46.3788,3.8649
1.4,17,199,12,0.3,46.3412,3.86176
1.4,17,200,12,0.3,46.2757,3.8563
1.4,18,0,36,0.9,460.467,12.7907
1.4,18,1,34,0.85,409.352,12.0398
1.4,18,2,32,0.8,368.691,11.5216
1.4,18,3,28,0.7,330.432,11.8012
1.4,18,4,26,0.65,297.269,11.4334
1.4,18,5,26,0.65,273.075,10.5029
1.4,18,6,22,0.55,248.952,11.316
1.4,18,7,22,0.55,230.07,10.4577
1.4,18,8,20,0.5,212.925,10.6462
1.4,18,9,18,0.45,200.11,11.1172
1.4,18,10,18,0.45,188.767,10.4871
1.4,18,11,18,0.45,178.238,9.90212
1.4,18,12,18,0.45,168.8,9.3778
1.4,18,13,16,0.4,158.663,9.91643
1.4,18,14,16,0.4,151.349,9.4593
1.4,18,15,16,0.4,145.11,9.06937
1.4,18,16,16,0.4,139.08,8.69252
1.4,18,17,16,0.4,132.215,8.26345
1.4,18,18,16,0.4,126.606,7.91289
1.4,18,19,16,0.4,120.752,7.547
1.4,18,20,16,0.4,116.217,7.26354
1.4,18,21,16,0.4,113.003,7.06266
1.4,18,22,16,0.4,110.052,6.87822
1.4,18,23,16,0.4,107.23,6.70187
1.4,18,24,16,0.4,104.359,6.52247
1.4,18,25,16,0.4,101.539,6.34621
1.4,18,26,16,0.4,99.3808,6.2113
1.4,18,27,16,0.4,97.5897,6.09936
1.4,18,28,16,0.4,95.8292,5.98932
1.4,18,29,16,0.4,93.8829,5.86768
1.4,18,30,16,0.4,92.0981,5.75613
1.4,18,31,16,0.4,90.4169,5.65105
1.4,18,32,16,0.4,89.3342,5.58339
1.4,18,33,16,0.4,88.3364,5.52102
1.4,18,34,16,0.4,87.0644,5.44152
1.4,18,35,16,0.4,85.9428,5.37142
1.4,18,36,16,0.4,84.2588,5.26618
1.4,18,37,16,0.4,83.1822,5.19889
1.4,18,38,16,0.4,82.1884,5.13678
1.4,18,39,16,0.4,81.2547,5.07842
1.4,18,40,16,0.4,80.4828,5.03018
1.4,18,41,16,0.4,79.498,4.96862
1.4,18,42,16,0.4,78.4958,4.90598
1.4,18,43,16,0.4,77.8097,4.8631
1.4,18,44,16,0.4,77.0614,4.81634
1.4,18,45,16,0.4,76.4496,4.7781
1.4,18,46,16,0.4,75.8356,4.73972
1.4,18,47,16,0.4,75.054,4.69087
1.4,18,48,16,0.4,74.6167,4.66355
1.4,18,49,16,0.4,74.071,4.62944
1.4,18,50,16,0.4,73.763,4.61019
1.4,18,51,16,0.4,73.014,4.56337
1.4,18,52,16,0.4,72.5564,4.53478
1.4,18,53,16,0.4,72.0819,4.50512
1.4,18,54,16,0.4,71.6385,4.47741
1.4,18,55,16,0.4,71.2783,4.45489
1.4,18,56,16,0.4,70.8341,4.42713
1.4,18,57,16,0.4,70.3056,4.3941
1.4,18,58,16,0.4,69.844,4.36525
1.4,18,59,16,0.4,69.4259,4.33912
1.4,18,60,14,0.35,69.1033,4.93595
1.4,18,61,14,0.35,68.591,4.89936
1.4,18,62,14,0.35,68.2438,4.87455
1.4,18,63,14,0.35,67.9504,4.8536
1.4,18,64,14,0.35,67.5282,4.82344
1.4,18,65,14,0.35,67.2821,4.80586
1.4,18,66,12,0.3,66.8815,5.57346
1.4,18,67,12,0.3,66.4356,5.5363
1.4,18,68,12,0.3,66.0375,5.50312
1.4,18,69,12,0.3,65.7095,5.4758
1.4,18,70,12,0.3,65.3941,5.44951
1.4,18,71,12,0.3,65.0822,5.42352
1.4,18,72,12,0.3,64.7428,5.39524
1.4,18,73,12,0.3,64.4574,5.37145
1.4,18,74,12,0.3,64.1369,5.34474
1.4,18,75,12,0.3,63.8421,5.32017
1.4,18,76,12,0.3,63.5486,5.29572
1.4,18,77,12,0.3,63.2584,5.27154
1.4,18,78,12,0.3,62.9725,5.24771
1.4,18,79,12,0.3,62.7258,5.22715
1.4,18,80,12,0.3,62.5117,5.20931
1.4,18,81,12,0.3,62.2621,5.18851
1.4,18,82,12,0.3,62.0676,5.1723
1.4,18,83,12,0.3,61.7504,5.14587
1.4,18,84,12,0.3,61.5249,5.12707
1.4,18,85,12,0.3,61.2983,5.1082
1.4,18,86,12,0.3,61.0884,5.0907
1.4,18,87,12,0.3,60.8997,5.07498
1.4,18,88,12,0.3,60.6522,5.05435
1.4,18,89,12,0.3,60.4615,5.03846
1.4,18,90,12,0.3,60.3395,5.02829
1.4,18,91,12,0.3,60.1926,5.01605
1.4,18,92,12,0.3,59.9618,4.99682
1.4,18,93,12,0.3,59.836,4.98633
1.4,18,94,12,0.3,59.5613,4.96344
1.4,18,95,12,0.3,59.2889,4.94074
1.4,18,96,12,0.3,59.0699,4.9225
1.4,18,97,12,0.3,58.9314,4.91095
1.4,18,98,12,0.3,58.7744,4.89786
1.4,18,99,12,0.3,58.601,4.88342
1.4,18,100,12,0.3,58.434,4.8695
1.4,18,101,12,0.3,58.2489,4.85408
1.4,18,102,12,0.3,58.104,4.842
1.4,18,103,12,0.3,57.9568,4.82974
1.4,18,104,12,0.3,57.7303,4.81086
1.4,18,105,12,0.3,57.564,4.797
1.4,18,106,12,0.3,57.4034,4.78362
1.4,18,107,12,0.3,57.2011,4.76676
1.4,18,108,12,0.3,57.0383,4.75319
1.4,18,109,12,0.3,56.8748,4.73957
1.4,18,110,12,0.3,56.7882,4.73235
1.4,18,111,12,0.3,56.6704,4.72254
1.4,18,112,12,0.3,56.5507,4.71256
1.4,18,113,12,0.3,56.3214,4.69345
1.4,18,114,12,0.3,56.104,4.67534
1.4,18,115,12,0.3,55.9141,4.65951
1.4,18,116,12,0.3,55.8002,4.65002
1.4,18,117,12,0.3,55.6252,4.63544
1.4,18,118,12,0.3,55.4712,4.6226
1.4,18,119,12,0.3,55.2999,4.60833
1.4,18,120,12,0.3,55.1544,4.5962
1.4,18,121,12,0.3,54.9755,4.5813
1.4,18,122,12,0.3,54.8239,4.56866
1.4,18,123,12,0.3,54.65,4.55417
1.4,18,124,12,0.3,54.4397,4.53664
1.4,18,125,12,0.3,54.3328,4.52773
1.4,18,126,12,0.3,54.1842,4.51535
1.4,18,127,12,0.3,53.9251,4.49376
1.4,18,128,12,0.3,53.7469,4.47891
1.4,18,129,12,0.3,53.6713,4.47261
1.4,18,130,12,0.3,53.5815,4.46512
1.4,18,131,12,0.3,53.4424,4.45353
1.4,18,132,12,0.3,53.2872,4.4406
1.4,18,133,12,0.3,53.1983,4.43319
1.4,18,134,12,0.3,53.0306,4.41922
1.4,18,135,12,0.3,52.8566,4.40471
1.4,18,136,12,0.3,52.7008,4.39173
1.4,18,137,12,0.3,52.5893,4.38244
1.4,18,138,12,0.3,52.4396,4.36996
1.4,18,139,12,0.3,52.3336,4.36113
1.4,18,140,12,0.3,52.2132,4.3511
1.4,18,141,12,0.3,52.0601,4.33834
1.4,18,142,12,0.3,51.9772,4.33143
1.4,18,143,12,0.3,51.8362,4.31969
1.4,18,144,12,0.3,51.7214,4.31012
1.4,18,145,12,0.3,51.6668,4.30557
1.4,18,146,12,0.3,51.5377,4.29481
1.4,18,147,12,0.3,51.4079,4.28399
1.4,18,148,12,0.3,51.3215,4.27679
1.4,18,149,12,0.3,51.2031,4.26692
1.4,18,150,12,0.3,51.1036,4.25863
1.4,18,151,12,0.3,50.9965,4.24971
1.4,18,152,12,0.3,50.8998,4.24165
1.4,18,153,12,0.3,50.8115,4.23429
1.4,18,154,12,0.3,50.6901,4.22417
1.4,18,155,12,0.3,50.5942,4.21618
1.4,18,156,12,0.3,50.507,4.20891
1.4,18,157,12,0.3,50.3269,4.19391
1.4,18,158,12,0.3,50.2018,4.18348
1.4,18,159,12,0.3,50.0805,4.17337
1.4,18,160,12,0.3,49.9987,4.16656
1.4,18,161,12,0.3,49.9321,4.16101
1.4,18,162,12,0.3,49.8377,4.15314
1.4,18,163,12,0.3,49.7489,4.14575
1.4,18,164,12,0.3,49.6601,4.13834
1.4,18,165,12,0.3,49.5946,4.13288
1.4,18,166,12,0.3,49.5145,4.12621
1.4,18,167,12,0.3,49.4411,4.12009
1.4,18,168,12,0.3,49.3225,4.11021
1.4,18,169,12,0.3,49.2543,4.10452
1.4,18,170,12,0.3,49.1506,4.09589
1.4,18,171,12,0.3,49.0482,4.08735
1.4,18,172,12,0.3,48.9965,4.08304
1.4,18,173,12,0.3,48.9211,4.07675
1.4,18,174,12,0.3,48.8344,4.06953
1.4,18,175,12,0.3,48.7352,4.06126
1.4,18,176,12,0.3,48.6464,4.05387
1.4,18,177,12,0.3,48.5713,4.04761
1.4,18,178,12,0.3,48.4918,4.04099
1.4,18,179,12,0.3,48.4386,4.03655
1.4,18,180,12,0.3,48.3393,4.02827
1.4,18,181,12,0.3,48.2622,4.02185
1.4,18,182,12,0.3,48.1941,4.01617
1.4,18,183,12,0.3,48.1221,4.01017
1.4,18,184,12,0.3,48.0679,4.00566
1.4,18,185,12,0.3,47.9941,3.99951
1.4,18,186,12,0.3,47.9313,3.99427
1.4,18,187,12,0.3,47.8828,3.99023
1.4,18,188,12,0.3,47.8076,3.98397
1.4,18,189,12,0.3,47.7159,3.97633
1.4,18,190,12,0.3,47.607,3.96725
1.4,18,191,12,0.3,47.52,3.96
1.4,18,192,12,0.3,47.4376,3.95313
1.4,18,193,12,0.3,47.3851,3.94876
1.4,18,194,12,0.3,47.3292,3.9441
1.4,18,195,12,0.3,47.2631,3.93859
1.4,18,196,12,0.3,47.1603,3.93003
1.4,18,197,12,0.3,47.089,3.92408
1.4,18,198,12,0.3,47.0226,3.91855
1.4,18,199,12,0.3,46.9752,3.9146
1.4,18,200,12,0.3,46.8897,3.90747
1.4,19,0,40,1,431.816,10.7954
1.4,19,1,32,0.8,387.464,12.1083
