conf,kind,k,tau
2290,-1,7,37.6275
2291,1,0,2.76842
2291,1,1,5.6588
2291,1,2,6.40192
2291,1,3,12.723
2291,1,4,14.4963
2291,1,5,22.7491
2291,1,6,25.6131
2291,1,7,29.507
2291,1,8,33.1699
2291,1,9,33.4847
2291,-1,0,6.72946
2291,-1,1,8.23405
2291,-1,2,12.3616
2291,-1,3,28.2379
2291,-1,4,29.8372
2291,-1,5,34.0978
2291,-1,6,37.326
2291,-1,7,37.6275
2292,1,0,2.76842
2292,1,1,5.6588
2292,1,2,6.40192
2292,1,3,12.723
2292,1,4,14.4963
2292,1,5,22.7491
2292,1,6,25.6131
2292,1,7,29.507
2292,1,8,33.1699
2292,1,9,33.4847
2292,-1,0,6.72946
2292,-1,1,8.23405
2292,-1,2,12.3616
2292,-1,3,28.2379
2292,-1,4,29.8372
2292,-1,5,34.0978
2292,-1,6,37.326
2292,-1,7,37.6275
2293,1,0,2.76842
2293,1,1,5.6588
2293,1,2,6.40192
2293,1,3,12.723
2293,1,4,14.4963
2293,1,5,22.7491
2293,1,6,25.6131
2293,1,7,29.507
2293,1,8,33.1699
2293,1,9,33.4847
2293,-1,0,6.72946
2293,-1,1,8.23405
2293,-1,2,12.3616
2293,-1,3,28.2379
2293,-1,4,29.8372
2293,-1,5,34.0978
2293,-1,6,37.326
2293,-1,7,37.6275
2294,1,0,2.76842
2294,1,1,5.6588
2294,1,2,6.40192
2294,1,3,12.723
2294,1,4,14.4963
2294,1,5,22.7491
2294,1,6,25.6131
2294,1,7,29.507
2294,1,8,33.1699
2294,1,9,33.4847
2294,-1,0,6.72946
2294,-1,1,8.23405
2294,-1,2,12.3616
2294,-1,3,28.2379
2294,-1,4,29.8372
2294,-1,5,34.0978
2294,-1,6,37.326
2294,-1,7,37.6275
2295,1,0,2.76842
2295,1,1,5.6588
2295,1,2,6.40192
2295,1,3,12.723
2295,1,4,14.4963
2295,1,5,22.7491
2295,1,6,25.6131
2295,1,7,29.507
2295,1,8,33.1699
2295,1,9,33.4847
2295,-1,0,6.72946
2295,-1,1,8.23405
2295,-1,2,12.3616
2295,-1,3,28.2379
2295,-1,4,29.8372
2295,-1,5,34.0978
2295,-1,6,37.326
2295,-1,7,37.6275
2296,1,0,2.76842
2296,1,1,5.6588
2296,1,2,6.40192
2296,1,3,12.723
2296,1,4,14.4963
2296,1,5,22.7189
2296,1,6,25.6131
2296,1,7,29.507
2296,1,8,33.1699
2296,1,9,33.4847
2296,-1,0,6.72946
2296,-1,1,8.23405
2296,-1,2,12.3616
2296,-1,3,28.2379
2296,-1,4,29.8372
2296,-1,5,34.0978
2296,-1,6,37.326
2296,-1,7,37.6275
2297,1,0,2.76842
2297,1,1,5.6588
2297,1,2,6.40192
2297,1,3,12.723
2297,1,4,14.4963
2297,1,5,22.7189
2297,1,6,25.6131
2297,1,7,29.507
2297,1,8,33.1699
2297,1,9,33.4847
2297,-1,0,6.72946
2297,-1,1,8.23405
2297,-1,2,12.3616
2297,-1,3,28.2379
2297,-1,4,29.8372
2297,-1,5,34.0978
2297,-1,6,37.326
2297,-1,7,37.6275
2298,1,0,2.76842
2298,1,1,5.6588
2298,1,2,6.40192
2298,1,3,12.723
2298,1,4,14.4963
2298,1,5,22.7189
2298,1,6,25.6131
2298,1,7,29.507
2298,1,8,33.1699
2298,1,9,33.4847
2298,-1,0,6.72946
2298,-1,1,8.23405
2298,-1,2,12.3616
2298,-1,3,28.2379
2298,-1,4,29.8372
2298,-1,5,34.0978
2298,-1,6,37.326
2298,-1,7,37.6275
2299,1,0,2.76842
2299,1,1,5.6588
2299,1,2,6.40192
2299,1,3,12.723
2299,1,4,14.4963
2299,1,5,22.7189
2299,1,6,25.6131
2299,1,7,29.507
2299,1,8,33.1699
2299,1,9,33.4847
2299,-1,0,6.72946
2299,-1,1,8.23405
2299,-1,2,12.3873
2299,-1,3,28.2379
2299,-1,4,29.8372
2299,-1,5,34.0978
2299,-1,6,37.326
2299,-1,7,37.6275
2300,1,0,2.76842
2300,1,1,5.6588
2300,1,2,6.40192
2300,1,3,12.723
2300,1,4,14.4963
2300,1,5,22.7189
2300,1,6,25.6131
2300,1,7,29.507
2300,1,8,33.1699
2300,1,9,33.4847
2300,-1,0,6.72946
2300,-1,1,8.23405
2300,-1,2,12.3873
2300,-1,3,28.2379
2300,-1,4,29.8372
2300,-1,5,34.0978
2300,-1,6,37.326
2300,-1,7,37.6275
2301,1,0,2.76842
2301,1,1,5.6588
2301,1,2,6.40192
2301,1,3,12.723
2301,1,4,14.4963
2301,1,5,22.7189
2301,1,6,25.6131
2301,1,7,29.507
2301,1,8,33.1699
2301,1,9,33.4847
2301,-1,0,6.72946
2301,-1,1,8.23405
2301,-1,2,12.3873
2301,-1,3,28.2379
2301,-1,4,29.8372
2301,-1,5,34.0978
2301,-1,6,37.326
2301,-1,7,37.6275
2302,1,0,2.76842
2302,1,1,5.6588
2302,1,2,6.40192
2302,1,3,12.723
2302,1,4,14.4963
2302,1,5,22.8061
2302,1,6,25.6131
2302,1,7,29.507
2302,1,8,33.1699
2302,1,9,33.4847
2302,-1,0,6.72946
2302,-1,1,8.23405
2302,-1,2,12.3873
2302,-1,3,28.2379
2302,-1,4,29.8372
2302,-1,5,34.0978
2302,-1,6,37.326
2302,-1,7,37.6275
2303,1,0,2.76842
2303,1,1,5.6588
2303,1,2,6.40192
2303,1,3,12.723
2303,1,4,14.4963
2303,1,5,22.8061
2303,1,6,25.6131
2303,1,7,29.507
2303,1,8,33.1699
2303,1,9,33.4847
2303,-1,0,6.72946
2303,-1,1,8.23405
2303,-1,2,12.3873
2303,-1,3,28.2379
2303,-1,4,29.8372
2303,-1,5,34.0978
2303,-1,6,37.326
2303,-1,7,37.6275
2304,1,0,2.76842
2304,1,1,5.6588
2304,1,2,6.40192
2304,1,3,12.723
2304,1,4,14.4963
2304,1,5,22.8061
2304,1,6,25.6131
2304,1,7,29.507
2304,1,8,33.1699
2304,1,9,33.4847
2304,-1,0,6.72946
2304,-1,1,8.23405
2304,-1,2,12.3873
2304,-1,3,28.2379
2304,-1,4,29.8372
2304,-1,5,34.0978
2304,-1,6,37.326
2304,-1,7,37.6275
2305,1,0,2.76842
2305,1,1,5.67179
2305,1,2,6.40192
2305,1,3,12.723
2305,1,4,14.4963
2305,1,5,22.8061
2305,1,6,25.6131
2305,1,7,29.507
2305,1,8,33.1699
2305,1,9,33.4847
2305,-1,0,6.72946
2305,-1,1,8.23405
2305,-1,2,12.3873
2305,-1,3,28.2379
2305,-1,4,29.8372
2305,-1,5,34.0978
2305,-1,6,37.326
2305,-1,7,37.6275
2306,1,0,2.76842
2306,1,1,5.67179
2306,1,2,6.40192
2306,1,3,12.723
2306,1,4,14.4963
2306,1,5,22.8061
2306,1,6,25.6131
2306,1,7,29.507
2306,1,8,33.1699
2306,1,9,33.4847
2306,-1,0,6.72946
2306,-1,1,8.23405
2306,-1,2,12.3873
2306,-1,3,28.2379
2306,-1,4,29.8372
2306,-1,5,34.0978
2306,-1,6,37.326
2306,-1,7,37.6275
2307,1,0,2.76842
2307,1,1,5.67179
2307,1,2,6.40192
2307,1,3,12.723
2307,1,4,14.4963
2307,1,5,22.8061
2307,1,6,25.6131
2307,1,7,29.507
2307,1,8,33.1699
2307,1,9,33.4847
2307,-1,0,6.72946
2307,-1,1,8.23405
2307,-1,2,12.3873
2307,-1,3,28.2379
2307,-1,4,29.8372
2307,-1,5,34.0978
2307,-1,6,37.326
2307,-1,7,37.6275
2308,1,0,2.76842
2308,1,1,5.67179
2308,1,2,6.40192
2308,1,3,12.723
2308,1,4,14.4963
2308,1,5,22.8061
2308,1,6,25.6131
2308,1,7,29.507
2308,1,8,33.1699
2308,1,9,33.4847
2308,-1,0,6.72946
2308,-1,1,8.23405
2308,-1,2,12.3873
2308,-1,3,28.2379
2308,-1,4,29.8372
2308,-1,5,34.0978
2308,-1,6,37.326
2308,-1,7,37.6275
2309,1,0,2.76842
2309,1,1,5.67179
2309,1,2,6.40192
2309,1,3,12.723
2309,1,4,14.4963
2309,1,5,22.8061
2309,1,6,25.6131
2309,1,7,29.507
2309,1,8,33.1699
2309,1,9,33.4847
2309,-1,0,6.72946
2309,-1,1,8.23405
2309,-1,2,12.3873
2309,-1,3,28.2379
2309,-1,4,29.8372
2309,-1,5,34.0978
2309,-1,6,37.326
2309,-1,7,37.6275
2310,1,0,2.76842
2310,1,1,5.67179
2310,1,2,6.40192
2310,1,3,12.723
2310,1,4,14.4963
2310,1,5,22.8061
2310,1,6,25.6131
2310,1,7,29.507
2310,1,8,33.1699
2310,1,9,33.4847
2310,-1,0,6.72946
2310,-1,1,8.23405
2310,-1,2,12.3873
2310,-1,3,28.2379
2310,-1,4,29.8372
2310,-1,5,34.0978
2310,-1,6,37.326
2310,-1,7,37.6275
2311,1,0,2.76842
2311,1,1,5.67179
2311,1,2,6.40192
2311,1,3,12.723
2311,1,4,14.4963
2311,1,5,22.8061
2311,1,6,25.6131
2311,1,7,29.507
2311,1,8,33.1699
2311,1,9,33.4847
2311,-1,0,6.72946
2311,-1,1,8.23405
2311,-1,2,12.3873
2311,-1,3,28.2379
2311,-1,4,29.8372
2311,-1,5,34.0978
2311,-1,6,37.326
2311,-1,7,37.6275
2312,1,0,2.76842
2312,1,1,5.67179
2312,1,2,6.40192
2312,1,3,12.723
2312,1,4,14.4963
2312,1,5,22.8061
2312,1,6,25.6131
2312,1,7,29.507
2312,1,8,33.1699
2312,1,9,33.4847
2312,-1,0,6.72946
2312,-1,1,8.23405
2312,-1,2,12.3873
2312,-1,3,28.2379
2312,-1,4,29.8372
2312,-1,5,34.0978
2312,-1,6,37.326
2312,-1,7,37.6275
2313,1,0,2.76842
2313,1,1,5.67179
2313,1,2,6.40192
2313,1,3,12.723
2313,1,4,14.4963
2313,1,5,22.8061
2313,1,6,25.6131
2313,1,7,29.507
2313,1,8,33.1699
2313,1,9,33.4847
2313,-1,0,6.72946
2313,-1,1,8.23405
2313,-1,2,12.3873
2313,-1,3,28.2076
2313,-1,4,29.8372
2313,-1,5,34.0978
2313,-1,6,37.326
2313,-1,7,37.6275
2314,1,0,2.76842
2314,1,1,5.67179
2314,1,2,6.40192
2314,1,3,12.723
2314,1,4,14.4963
2314,1,5,22.8061
2314,1,6,25.6131
2314,1,7,29.507
2314,1,8,33.1699
2314,1,9,33.4847
2314,-1,0,6.72946
2314,-1,1,8.23405
2314,-1,2,12.3873
2314,-1,3,28.2076
2314,-1,4,29.8372
2314,-1,5,34.0978
2314,-1,6,37.326
2314,-1,7,37.6275
2315,1,0,2.76842
2315,1,1,5.67179
2315,1,2,6.40192
2315,1,3,12.723
2315,1,4,14.4963
2315,1,5,22.8061
2315,1,6,25.6131
2315,1,7,29.507
2315,1,8,33.1699
2315,1,9,33.4847
2315,-1,0,6.72946
2315,-1,1,8.23405
2315,-1,2,12.3873
2315,-1,3,28.2076
2315,-1,4,29.8372
2315,-1,5,34.0978
2315,-1,6,37.326
2315,-1,7,37.6275
2316,1,0,2.76842
2316,1,1,5.67179
2316,1,2,6.40192
2316,1,3,12.723
2316,1,4,14.4963
2316,1,5,22.8061
2316,1,6,25.6131
2316,1,7,29.507
2316,1,8,33.1699
2316,1,9,33.4847
2316,-1,0,6.72946
2316,-1,1,8.15125
2316,-1,2,12.3873
2316,-1,3,28.2076
2316,-1,4,29.8372
2316,-1,5,34.0978
2316,-1,6,37.326
2316,-1,7,37.6275
2317,1,0,2.76842
2317,1,1,5.67179
2317,1,2,6.40192
2317,1,3,12.723
2317,1,4,14.4963
2317,1,5,22.8061
2317,1,6,25.6131
2317,1,7,29.507
2317,1,8,33.1699
2317,1,9,33.4847
2317,-1,0,6.72946
2317,-1,1,8.15125
2317,-1,2,12.3873
2317,-1,3,28.2076
2317,-1,4,29.8372
2317,-1,5,34.0978
2317,-1,6,37.326
2317,-1,7,37.6275
2318,1,0,2.76842
2318,1,1,5.67179
2318,1,2,6.40192
2318,1,3,12.723
2318,1,4,14.4963
2318,1,5,22.8061
2318,1,6,25.6131
2318,1,7,29.507
2318,1,8,33.1699
2318,1,9,33.4847
2318,-1,0,6.72946
2318,-1,1,8.15125
2318,-1,2,12.3873
2318,-1,3,28.2076
2318,-1,4,29.8372
2318,-1,5,34.0978
2318,-1,6,37.326
2318,-1,7,37.6275
2319,1,0,2.76842
2319,1,1,5.67179
2319,1,2,6.40192
2319,1,3,12.723
2319,1,4,14.4963
2319,1,5,22.8061
2319,1,6,25.6131
2319,1,7,29.507
2319,1,8,33.1699
2319,1,9,33.4847
2319,-1,0,6.72946
2319,-1,1,8.15125
2319,-1,2,12.3873
2319,-1,3,28.2076
2319,-1,4,29.8372
2319,-1,5,34.0978
2319,-1,6,37.326
2319,-1,7,37.6275
2320,1,0,2.76842
2320,1,1,5.67179
2320,1,2,6.40192
2320,1,3,12.723
2320,1,4,14.4963
2320,1,5,22.8061
2320,1,6,25.6131
2320,1,7,29.507
2320,1,8,33.1699
2320,1,9,33.4847
2320,-1,0,6.72946
2320,-1,1,8.15125
2320,-1,2,12.3873
2320,-1,3,28.2076
2320,-1,4,29.8372
2320,-1,5,34.0978
2320,-1,6,37.326
2320,-1,7,37.6275
2321,1,0,2.76842
2321,1,1,5.67179
2321,1,2,6.40192
2321,1,3,12.723
2321,1,4,14.4963
2321,1,5,22.8061
2321,1,6,25.6131
2321,1,7,29.507
2321,1,8,33.1699
2321,1,9,33.4847
2321,-1,0,6.72946
2321,-1,1,8.15125
2321,-1,2,12.3873
2321,-1,3,28.2076
2321,-1,4,29.8372
2321,-1,5,34.0978
2321,-1,6,37.326
2321,-1,7,37.6275
2322,1,0,2.76842
2322,1,1,5.67179
2322,1,2,6.40192
2322,1,3,12.723
2322,1,4,14.4963
2322,1,5,22.8061
2322,1,6,25.6131
2322,1,7,29.507
2322,1,8,33.1699
2322,1,9,33.4847
2322,-1,0,6.72946
2322,-1,1,8.15125
2322,-1,2,12.3873
2322,-1,3,28.2076
2322,-1,4,29.8372
2322,-1,5,34.0978
2322,-1,6,37.326
2322,-1,7,37.6275
2323,1,0,2.76842
2323,1,1,5.67179
2323,1,2,6.40192
2323,1,3,12.723
2323,1,4,14.4963
2323,1,5,22.8061
2323,1,6,25.6131
2323,1,7,29.507
2323,1,8,33.1699
2323,1,9,33.4847
2323,-1,0,6.72946
2323,-1,1,8.15125
2323,-1,2,12.3873
2323,-1,3,28.2076
2323,-1,4,29.8372
2323,-1,5,34.0978
2323,-1,6,37.326
2323,-1,7,37.6275
2324,1,0,2.76842
2324,1,1,5.67179
2324,1,2,6.40192
2324,1,3,12.723
2324,1,4,14.4963
2324,1,5,22.8061
2324,1,6,25.6131
2324,1,7,29.507
2324,1,8,33.1699
2324,1,9,33.4847
2324,-1,0,6.72946
2324,-1,1,8.15125
2324,-1,2,12.3873
2324,-1,3,28.2076
2324,-1,4,29.8372
2324,-1,5,34.0978
2324,-1,6,37.326
2324,-1,7,37.6275
2325,1,0,2.76842
2325,1,1,5.67179
2325,1,2,6.40192
2325,1,3,12.723
2325,1,4,14.4963
2325,1,5,22.8061
2325,1,6,25.6131
2325,1,7,29.5362
2325,1,8,33.1699
2325,1,9,33.4847
2325,-1,0,6.72946
2325,-1,1,8.15125
2325,-1,2,12.3873
2325,-1,3,28.2076
2325,-1,4,29.8372
2325,-1,5,34.0978
2325,-1,6,37.326
2325,-1,7,37.6275
2326,1,0,2.76842
2326,1,1,5.67179
2326,1,2,6.40192
2326,1,3,12.723
2326,1,4,14.4963
2326,1,5,22.8061
2326,1,6,25.6131
2326,1,7,29.5362
2326,1,8,33.1699
2326,1,9,33.4847
2326,-1,0,6.72946
2326,-1,1,8.15125
2326,-1,2,12.3873
2326,-1,3,28.2076
2326,-1,4,29.8372
2326,-1,5,34.0978
2326,-1,6,37.326
2326,-1,7,37.6275
2327,1,0,2.77016
2327,1,1,5.67179
2327,1,2,6.40192
2327,1,3,12.723
2327,1,4,14.4963
2327,1,5,22.8061
2327,1,6,25.6131
2327,1,7,29.5362
2327,1,8,33.1699
2327,1,9,33.4847
2327,-1,0,6.72946
2327,-1,1,8.15125
2327,-1,2,12.3873
2327,-1,3,28.2076
2327,-1,4,29.8372
2327,-1,5,34.0978
2327,-1,6,37.326
2327,-1,7,37.6275
2328,1,0,2.77016
2328,1,1,5.67179
2328,1,2,6.40192
2328,1,3,12.723
2328,1,4,14.4963
2328,1,5,22.8061
2328,1,6,25.6131
2328,1,7,29.5362
2328,1,8,33.1699
2328,1,9,33.4847
2328,-1,0,6.72946
2328,-1,1,8.15125
2328,-1,2,12.3873
2328,-1,3,28.2076
2328,-1,4,29.8372
2328,-1,5,34.0978
2328,-1,6,37.326
2328,-1,7,37.6275
2329,1,0,2.77016
2329,1,1,5.67179
2329,1,2,6.40192
2329,1,3,12.723
2329,1,4,14.427
2329,1,5,22.8061
2329,1,6,25.6131
2329,1,7,29.5362
2329,1,8,33.1699
2329,1,9,33.4847
2329,-1,0,6.72946
2329,-1,1,8.15125
2329,-1,2,12.3873
2329,-1,3,28.2076
2329,-1,4,29.8372
2329,-1,5,34.0978
2329,-1,6,37.326
2329,-1,7,37.6275
2330,1,0,2.77016
2330,1,1,5.67179
2330,1,2,6.40192
2330,1,3,12.723
2330,1,4,14.427
2330,1,5,22.8061
2330,1,6,25.6131
2330,1,7,29.5362
2330,1,8,33.1699
2330,1,9,33.4847
2330,-1,0,6.72946
2330,-1,1,8.15125
2330,-1,2,12.3873
2330,-1,3,28.2076
2330,-1,4,29.8372
2330,-1,5,34.0978
2330,-1,6,37.326
2330,-1,7,37.6275
2331,1,0,2.77016
2331,1,1,5.67179
2331,1,2,6.40192
2331,1,3,12.723
2331,1,4,14.427
2331,1,5,22.8061
2331,1,6,25.6131
2331,1,7,29.5362
2331,1,8,33.1699
2331,1,9,33.4847
2331,-1,0,6.72946
2331,-1,1,8.15125
2331,-1,2,12.3873
2331,-1,3,28.2076
2331,-1,4,29.8372
2331,-1,5,34.0978
2331,-1,6,37.326
2331,-1,7,37.6275
2332,1,0,2.77016
2332,1,1,5.67179
2332,1,2,6.40192
2332,1,3,12.723
2332,1,4,14.427
2332,1,5,22.8061
2332,1,6,25.6131
2332,1,7,29.5362
2332,1,8,33.1699
2332,1,9,33.4847
2332,-1,0,6.72946
2332,-1,1,8.15125
2332,-1,2,12.3873
2332,-1,3,28.2076
2332,-1,4,29.8372
2332,-1,5,34.0978
2332,-1,6,37.326
2332,-1,7,37.6275
2333,1,0,2.77016
2333,1,1,5.67179
2333,1,2,6.40192
2333,1,3,12.723
2333,1,4,14.427
2333,1,5,22.8061
2333,1,6,25.6131
2333,1,7,29.5362
2333,1,8,33.1699
2333,1,9,33.4847
2333,-1,0,6.72946
2333,-1,1,8.15125
2333,-1,2,12.3873
2333,-1,3,28.2076
2333,-1,4,29.8372
2333,-1,5,34.0978
2333,-1,6,37.326
2333,-1,7,37.6275
2334,1,0,2.77016
2334,1,1,5.67179
2334,1,2,6.40192
2334,1,3,12.723
2334,1,4,14.427
2334,1,5,22.8061
2334,1,6,25.6131
2334,1,7,29.5362
2334,1,8,33.1699
2334,1,9,33.4847
2334,-1,0,6.72946
2334,-1,1,8.15125
2334,-1,2,12.3873
2334,-1,3,28.2076
2334,-1,4,29.8372
2334,-1,5,34.0978
2334,-1,6,37.326
2334,-1,7,37.6275
2335,1,0,2.77016
2335,1,1,5.67179
2335,1,2,6.40192
2335,1,3,12.723
2335,1,4,14.427
2335,1,5,22.8061
2335,1,6,25.6131
2335,1,7,29.5362
2335,1,8,33.1699
2335,1,9,33.4847
2335,-1,0,6.72946
2335,-1,1,8.15125
2335,-1,2,12.3873
2335,-1,3,28.2076
2335,-1,4,29.8372
2335,-1,5,34.0978
2335,-1,6,37.326
2335,-1,7,37.6275
2336,1,0,2.77016
2336,1,1,5.67179
2336,1,2,6.40192
2336,1,3,12.723
2336,1,4,14.427
2336,1,5,22.8061
2336,1,6,25.6131
2336,1,7,29.5362
2336,1,8,33.1699
2336,1,9,33.4847
2336,-1,0,6.72946
2336,-1,1,8.15125
2336,-1,2,12.3873
2336,-1,3,28.2076
2336,-1,4,29.8372
2336,-1,5,34.0978
2336,-1,6,37.326
2336,-1,7,37.6275
2337,1,0,2.77016
2337,1,1,5.67179
2337,1,2,6.40192
2337,1,3,12.723
2337,1,4,14.427
2337,1,5,22.8061
2337,1,6,25.6795
2337,1,7,29.5362
2337,1,8,33.1699
2337,1,9,33.4847
2337,-1,0,6.72946
2337,-1,1,8.15125
2337,-1,2,12.3873
2337,-1,3,28.2076
2337,-1,4,29.8372
2337,-1,5,34.0978
2337,-1,6,37.326
2337,-1,7,37.6275
2338,1,0,2.77016
2338,1,1,5.67179
2338,1,2,6.40192
2338,1,3,12.723
2338,1,4,14.427
2338,1,5,22.8061
2338,1,6,25.6795
2338,1,7,29.5362
2338,1,8,33.1699
2338,1,9,33.4847
2338,-1,0,6.72946
2338,-1,1,8.15125
2338,-1,2,12.3873
2338,-1,3,28.2076
2338,-1,4,29.8372
2338,-1,5,34.0978
2338,-1,6,37.326
2338,-1,7,37.6275
2339,1,0,2.77016
2339,1,1,5.67179
2339,1,2,6.40192
2339,1,3,12.723
2339,1,4,14.427
2339,1,5,22.8061
2339,1,6,25.6795
2339,1,7,29.5362
2339,1,8,33.1699
2339,1,9,33.4847
2339,-1,0,6.72946
2339,-1,1,8.15125
2339,-1,2,12.3873
2339,-1,3,28.2076
2339,-1,4,29.8372
2339,-1,5,34.0978
2339,-1,6,37.326
2339,-1,7,37.6275
2340,1,0,2.77016
2340,1,1,5.67179
2340,1,2,6.40192
2340,1,3,12.723
2340,1,4,14.427
2340,1,5,22.8061
2340,1,6,25.6795
2340,1,7,29.5362
2340,1,8,33.1699
2340,1,9,33.4847
2340,-1,0,6.72946
2340,-1,1,8.15125
2340,-1,2,12.3873
2340,-1,3,28.2076
2340,-1,4,29.8372
2340,-1,5,34.0978
2340,-1,6,37.326
2340,-1,7,37.6275
2341,1,0,2.77016
2341,1,1,5.67179
2341,1,2,6.40192
2341,1,3,12.723
2341,1,4,14.427
2341,1,5,22.8061
2341,1,6,25.6795
2341,1,7,29.5362
2341,1,8,33.1699
2341,1,9,33.4847
2341,-1,0,6.72946
2341,-1,1,8.15125
2341,-1,2,12.3873
2341,-1,3,28.2076
2341,-1,4,29.8372
2341,-1,5,34.0978
2341,-1,6,37.326
2341,-1,7,37.6275
2342,1,0,2.77016
2342,1,1,5.67179
2342,1,2,6.40192
2342,1,3,12.723
2342,1,4,14.427
2342,1,5,22.8061
2342,1,6,25.6795
2342,1,7,29.5362
2342,1,8,33.1699
2342,1,9,33.4847
2342,-1,0,6.72946
2342,-1,1,8.15125
2342,-1,2,12.3873
2342,-1,3,28.2076
2342,-1,4,29.8372
2342,-1,5,34.0978
2342,-1,6,37.326
2342,-1,7,37.6275
2343,1,0,2.77016
2343,1,1,5.67179
2343,1,2,6.40192
2343,1,3,12.723
2343,1,4,14.427
2343,1,5,22.8061
2343,1,6,25.6795
2343,1,7,29.5362
2343,1,8,33.1699
2343,1,9,33.4847
2343,-1,0,6.72946
2343,-1,1,8.15125
2343,-1,2,12.3873
2343,-1,3,28.2076
2343,-1,4,29.8372
2343,-1,5,34.0978
2343,-1,6,37.326
2343,-1,7,37.6275
2344,1,0,2.77016
2344,1,1,5.67179
2344,1,2,6.40192
2344,1,3,12.723
2344,1,4,14.427
2344,1,5,22.8061
2344,1,6,25.6795
2344,1,7,29.5362
2344,1,8,33.1699
2344,1,9,33.4847
2344,-1,0,6.72946
2344,-1,1,8.15125
2344,-1,2,12.3873
2344,-1,3,28.2076
2344,-1,4,29.8372
2344,-1,5,34.0978
2344,-1,6,37.326
2344,-1,7,37.6275
2345,1,0,2.77016
2345,1,1,5.67179
2345,1,2,6.40192
2345,1,3,12.723
2345,1,4,14.427
2345,1,5,22.8061
2345,1,6,25.6795
2345,1,7,29.5362
2345,1,8,33.1699
2345,1,9,33.4847
2345,-1,0,6.72946
2345,-1,1,8.15125
2345,-1,2,12.3873
2345,-1,3,28.2076
2345,-1,4,29.8372
2345,-1,5,34.0978
2345,-1,6,37.326
2345,-1,7,37.6275
2346,1,0,2.77016
2346,1,1,5.67179
2346,1,2,6.40192
2346,1,3,12.723
2346,1,4,14.427
2346,1,5,22.8061
2346,1,6,25.6795
2346,1,7,29.5362
2346,1,8,33.1699
2346,1,9,33.4847
2346,-1,0,6.72946
2346,-1,1,8.15125
2346,-1,2,12.3873
2346,-1,3,28.2076
2346,-1,4,29.8372
2346,-1,5,34.0978
2346,-1,6,37.326
2346,-1,7,37.6275
2347,1,0,2.77016
2347,1,1,5.67179
2347,1,2,6.40192
2347,1,3,12.723
2347,1,4,14.427
2347,1,5,22.8061
2347,1,6,25.6795
2347,1,7,29.5362
2347,1,8,33.1699
2347,1,9,33.4847
2347,-1,0,6.72946
2347,-1,1,8.15125
2347,-1,2,12.3873
2347,-1,3,28.2076
2347,-1,4,29.8372
2347,-1,5,34.0978
2347,-1,6,37.326
2347,-1,7,37.6275
2348,1,0,2.77016
2348,1,1,5.67179
2348,1,2,6.40192
2348,1,3,12.723
2348,1,4,14.427
2348,1,5,22.8061
2348,1,6,25.6795
2348,1,7,29.5362
2348,1,8,33.1699
2348,1,9,33.4847
2348,-1,0,6.72946
2348,-1,1,8.13674
2348,-1,2,12.3873
2348,-1,3,28.2076
2348,-1,4,29.8372
2348,-1,5,34.0978
2348,-1,6,37.326
2348,-1,7,37.6275
2349,1,0,2.77016
2349,1,1,5.67179
2349,1,2,6.40192
2349,1,3,12.723
2349,1,4,14.427
2349,1,5,22.8061
2349,1,6,25.6795
2349,1,7,29.5362
2349,1,8,33.1699
2349,1,9,33.4847
2349,-1,0,6.72946
2349,-1,1,8.13674
2349,-1,2,12.3873
2349,-1,3,28.2076
2349,-1,4,29.8372
2349,-1,5,34.0978
2349,-1,6,37.326
2349,-1,7,37.6275
2350,1,0,2.77016
2350,1,1,5.67179
2350,1,2,6.40192
2350,1,3,12.723
2350,1,4,14.427
2350,1,5,22.8061
2350,1,6,25.6795
2350,1,7,29.5362
2350,1,8,33.1699
2350,1,9,33.4847
2350,-1,0,6.72946
2350,-1,1,8.13674
2350,-1,2,12.3873
2350,-1,3,28.2076
2350,-1,4,29.8372
2350,-1,5,34.0978
2350,-1,6,37.326
2350,-1,7,37.6275
2351,1,0,2.77016
2351,1,1,5.67179
2351,1,2,6.40192
2351,1,3,12.723
2351,1,4,14.427
2351,1,5,22.8061
2351,1,6,25.6795
2351,1,7,29.5362
2351,1,8,33.1699
2351,1,9,33.4847
2351,-1,0,6.72946
2351,-1,1,8.13674
2351,-1,2,12.3873
2351,-1,3,28.2076
2351,-1,4,29.8372
2351,-1,5,34.0978
2351,-1,6,37.326
2351,-1,7,37.6275
2352,1,0,2.77016
2352,1,1,5.67179
2352,1,2,6.40192
2352,1,3,12.723
2352,1,4,14.427
2352,1,5,22.8061
2352,1,6,25.6795
2352,1,7,29.5362
2352,1,8,33.1699
2352,1,9,33.4847
2352,-1,0,6.72946
2352,-1,1,8.13674
2352,-1,2,12.3873
2352,-1,3,28.2076
2352,-1,4,29.8372
2352,-1,5,34.0978
2352,-1,6,37.326
2352,-1,7,37.6275
2353,1,0,2.77016
2353,1,1,5.67179
2353,1,2,6.40192
2353,1,3,12.723
2353,1,4,14.427
2353,1,5,22.8061
2353,1,6,25.6795
2353,1,7,29.5362
2353,1,8,33.1699
2353,1,9,33.4847
2353,-1,0,6.72946
2353,-1,1,8.13674
2353,-1,2,12.3873
2353,-1,3,28.2076
2353,-1,4,29.8372
2353,-1,5,34.0978
2353,-1,6,37.326
2353,-1,7,37.6275
2354,1,0,2.77016
2354,1,1,5.67179
2354,1,2,6.40192
2354,1,3,12.723
